feature,mean_abs_shap
pos5_bit90,0.00017563802047227715
pos0_bit88,0.00017536867568116861
pos9_bit41,0.00017521337109132847
pos4_bit21,0.00017495955206934144
pos1_bit45,0.0001746900380865531
pos12_bit118,0.00017452553804479183
pos14_bit19,0.0001738558472059297
pos13_bit18,0.00017367619223595108
pos10_bit124,0.00017362256763815765
pos6_bit101,0.00017318486658796336
pos10_bit28,0.00017304307509466405
pos7_bit61,0.00017184374358509064
pos12_bit89,0.00017172745341998446
pos13_bit33,0.00017168864582394491
pos7_bit88,0.00017164049442892725
pos10_bit112,0.0001716186776513928
pos4_bit112,0.00017085990312248732
pos2_bit88,0.00017085502896379762
pos0_bit100,0.00017033844399818256
pos2_bit15,0.0001699320901324921
pos3_bit120,0.0001698527982660541
pos9_bit105,0.00016922527042430183
pos7_bit101,0.00016907016946120443
pos7_bit90,0.0001690398933917568
pos5_bit32,0.0001690347179575821
pos10_bit8,0.00016862158704374422
pos6_bit9,0.00016812534729932957
pos1_bit77,0.00016699575788535926
pos7_bit22,0.0001659498741641119
pos9_bit90,0.0001658983650873963
pos1_bit80,0.00016573782938559566
pos3_bit101,0.0001656073896922359
pos3_bit16,0.000165297075747565
pos3_bit22,0.00016520046333996593
pos4_bit90,0.00016504535398300152
pos2_bit83,0.00016501114186922707
pos4_bit22,0.00016493807870100516
pos9_bit83,0.00016455292474358357
pos13_bit1,0.00016300935355559573
pos2_bit127,0.00016280180213063133
pos9_bit123,0.0001624152381360286
pos10_bit100,0.00016236505185032645
pos2_bit105,0.00016217096284320602
pos3_bit66,0.00016193052552306448
pos0_bit112,0.00016168558275474025
pos5_bit126,0.00016151242948423512
pos4_bit126,0.00016141590985445072
pos5_bit9,0.00016132508835061944
pos14_bit39,0.0001613003647911136
pos8_bit62,0.00016100269044220844
pos14_bit33,0.0001609747294152507
pos10_bit121,0.0001605957510399764
pos4_bit98,0.00016048734691108136
pos1_bit17,0.00016045988687445373
pos5_bit112,0.00015894914554680857
pos1_bit120,0.00015815948047251906
pos7_bit3,0.00015815083204288007
pos6_bit122,0.00015814708060850634
pos6_bit105,0.0001577580140183482
pos0_bit121,0.0001577494816607704
pos7_bit37,0.00015738633830107105
pos1_bit42,0.00015634534546814564
pos9_bit28,0.00015613761655263163
pos4_bit91,0.00015524238562958695
pos2_bit119,0.00015493179332516568
pos8_bit69,0.00015470999345761245
pos6_bit119,0.00015456522795036698
pos5_bit30,0.00015351202683815216
pos7_bit26,0.00015280203916877633
pos3_bit102,0.00015223234283745217
pos8_bit45,0.0001520439760513712
pos2_bit86,0.00015203356627790972
pos3_bit3,0.00015195259228113889
pos9_bit36,0.00015170461315038068
pos3_bit18,0.00015164508456545826
pos6_bit121,0.00015128049027184683
pos0_bit49,0.00015089659642080164
pos11_bit64,0.00015085714353316879
pos4_bit45,0.00015073706372099838
pos2_bit9,0.00015055800121903574
pos8_bit116,0.00015021373156604877
pos12_bit79,0.0001498877622641458
pos10_bit37,0.00014907818637776123
pos1_bit9,0.00014880016910600696
pos2_bit98,0.00014842499984824906
pos0_bit2,0.00014834613467991597
pos2_bit61,0.00014821771574301566
pos1_bit49,0.00014792217170200996
pos1_bit30,0.00014708204375813097
pos3_bit121,0.00014704260681674259
pos7_bit112,0.00014679749189495928
pos3_bit11,0.00014669691973804409
pos2_bit112,0.0001464962188453372
pos9_bit50,0.00014625531248651505
pos12_bit47,0.0001459401733895253
pos4_bit101,0.00014557731165137233
pos2_bit62,0.00014546408251159311
pos2_bit126,0.00014496709858354147
pos8_bit40,0.00014438430963098665
pos8_bit84,0.00014420125850366086
pos1_bit38,0.00014409141941200933
pos7_bit91,0.000144060768272792
